1.425	1.275	797.974669
1.425	1.325	29.391995
1.425	1.375	25.699321
1.425	1.425	22.845081
1.425	1.475	20.748247
1.425	1.525	19.319757
1.425	1.575	18.179105
1.425	1.625	17.091909
1.425	1.675	16.046792
1.425	1.725	15.114065
1.425	1.775	14.118162
1.425	1.825	13.274645
1.425	1.875	12.164346
1.425	1.925	10.373442
1.425	1.975	8.577811
1.425	2.025	6.940139
1.425	2.075	5.627535
1.425	2.125	4.412584
1.425	2.175	3.51183
1.425	2.225	2.814197
1.425	2.275	2.224075
1.425	2.325	1.884874
1.425	2.375	1.501627
1.425	2.425	1.324056
1.425	2.475	1.183047
1.425	2.525	1.12645
1.425	2.575	1.171475
1.425	2.625	1.193555
1.425	2.675	1.327175
1.425	2.725	1.416174
1.425	2.775	1.488262
1.425	2.825	1.574134
1.425	2.875	1.762566
1.425	2.925	1.920949
1.475	1.275	797.974669
1.475	1.325	26.920684
1.475	1.375	23.326458
1.475	1.425	20.680052
1.475	1.475	18.883103
1.475	1.525	17.653586
1.475	1.575	16.665375
1.475	1.625	15.766737
1.475	1.675	15.019353
1.475	1.725	14.359527
1.475	1.775	13.645283
1.475	1.825	13.052549
1.475	1.875	12.372388
1.475	1.925	11.159372
1.475	1.975	9.585569
1.475	2.025	8.114734
1.475	2.075	6.958477
1.475	2.125	5.888359
1.475	2.175	5.097306
1.475	2.225	4.465746
1.475	2.275	3.932777
1.475	2.325	3.675127
1.475	2.375	3.372222
1.475	2.425	3.268011
1.475	2.475	3.084991
1.475	2.525	3.062882
1.475	2.575	3.048906
1.475	2.625	3.111828
1.475	2.675	3.274143
1.475	2.725	3.400867
1.475	2.775	3.51289
1.475	2.825	3.65467
1.475	2.875	3.761926
1.475	2.925	3.953031
1.525	1.275	797.974669
1.525	1.325	25.276088
1.525	1.375	21.489843
1.525	1.425	19.033487
1.525	1.475	17.433056
1.525	1.525	16.374774
1.525	1.575	15.633075
1.525	1.625	15.021724
1.525	1.675	14.374542
1.525	1.725	14.023273
1.525	1.775	13.519748
1.525	1.825	13.159224
1.525	1.875	12.775669
1.525	1.925	12.114708
1.525	1.975	10.846331
1.525	2.025	9.594546
1.525	2.075	8.562138
1.525	2.125	7.652912
1.525	2.175	6.964622
1.525	2.225	6.485564
1.525	2.275	6.012191
1.525	2.325	5.764159
1.525	2.375	5.416869
1.525	2.425	5.323376
1.525	2.475	5.25571
1.525	2.525	5.290549
1.525	2.575	5.366529
1.525	2.625	5.41465
1.525	2.675	5.564574
1.525	2.725	5.703027
1.525	2.775	5.846425
1.525	2.825	5.933368
1.525	2.875	6.056209
1.525	2.925	6.229751
1.575	1.275	797.974669
1.575	1.325	23.288961
1.575	1.375	20.006143
1.575	1.425	17.680046
1.575	1.475	16.306924
1.575	1.525	15.457189
1.575	1.575	14.845973
1.575	1.625	14.426496
1.575	1.675	14.098613
1.575	1.725	13.845461
1.575	1.775	13.612319
1.575	1.825	13.515409
1.575	1.875	13.410924
1.575	1.925	13.11914
1.575	1.975	12.178615
1.575	2.025	11.149139
1.575	2.075	10.265057
1.575	2.125	9.533041
1.575	2.175	8.933289
1.575	2.225	8.496171
1.575	2.275	8.121124
1.575	2.325	7.887441
1.575	2.375	7.712751
1.575	2.425	7.612772
1.575	2.475	7.420805
1.575	2.525	7.54033
1.575	2.575	7.501098
1.575	2.625	7.582091
1.575	2.675	7.684083
1.575	2.725	7.893734
1.575	2.775	7.947568
1.575	2.825	8.005441
1.575	2.875	8.201636
1.575	2.925	8.365442
1.625	1.275	797.974669
1.625	1.325	21.656766
1.625	1.375	18.497954
1.625	1.425	16.407712
1.625	1.475	15.336312
1.625	1.525	14.736063
1.625	1.575	14.243635
1.625	1.625	14.0701
1.625	1.675	13.950134
1.625	1.725	13.849003
1.625	1.775	13.831278
1.625	1.825	13.899958
1.625	1.875	14.03317
1.625	1.925	14.050572
1.625	1.975	13.527307
1.625	2.025	12.904444
1.625	2.075	12.113374
1.625	2.125	11.469443
1.625	2.175	10.891592
1.625	2.225	10.510612
1.625	2.275	10.146709
1.625	2.325	10.013711
1.625	2.375	9.915287
1.625	2.425	9.932318
1.625	2.475	9.729536
1.625	2.525	9.496618
1.625	2.575	9.112621
1.625	2.625	9.71203
1.625	2.675	10.719193
1.625	2.725	9.940737
1.625	2.775	10.106019
1.625	2.825	10.363843
1.625	2.875	10.105606
1.625	2.925	10.46047
1.675	1.275	797.974669
1.675	1.325	20.196669
1.675	1.375	17.217192
1.675	1.425	15.337069
1.675	1.475	14.482082
1.675	1.525	14.011217
1.675	1.575	13.75914
1.675	1.625	13.77363
1.675	1.675	13.855042
1.675	1.725	13.937689
1.675	1.775	14.169417
1.675	1.825	14.356669
1.675	1.875	14.71197
1.675	1.925	14.984381
1.675	1.975	14.974532
1.675	2.025	14.588851
1.675	2.075	13.916421
1.675	2.125	13.405858
1.675	2.175	12.922085
1.675	2.225	12.605896
1.675	2.275	12.33207
1.675	2.325	12.275896
1.675	2.375	12.231377
1.675	2.425	12.26998
1.675	2.475	12.124669
1.675	2.525	11.922718
1.675	2.575	797.974669
1.675	2.625	797.974669
1.675	2.675	797.974669
1.675	2.725	797.974669
1.675	2.775	9.960016
1.675	2.825	797.974669
1.675	2.875	797.974669
1.675	2.925	797.974669
1.725	1.275	797.974669
1.725	1.325	18.688931
1.725	1.375	15.883115
1.725	1.425	14.256821
1.725	1.475	13.603255
1.725	1.525	13.383437
1.725	1.575	13.425572
1.725	1.625	13.579516
1.725	1.675	13.781694
1.725	1.725	14.074776
1.725	1.775	14.477953
1.725	1.825	14.887459
1.725	1.875	15.401508
1.725	1.925	15.894457
1.725	1.975	16.400858
1.725	2.025	16.332459
1.725	2.075	15.804065
1.725	2.125	15.361291
1.725	2.175	14.976608
1.725	2.225	14.736066
1.725	2.275	14.564851
1.725	2.325	14.48809
1.725	2.375	14.474717
1.725	2.425	14.540293
1.725	2.475	14.495116
1.725	2.525	14.3248
1.725	2.575	797.974669
1.725	2.625	797.974669
1.725	2.675	797.974669
1.725	2.725	797.974669
1.725	2.775	797.974669
1.725	2.825	797.974669
1.725	2.875	797.974669
1.725	2.925	797.974669
1.775	1.275	797.974669
1.775	1.325	17.30222
1.775	1.375	14.685339
1.775	1.425	13.193675
1.775	1.475	12.709639
1.775	1.525	12.740364
1.775	1.575	13.034411
1.775	1.625	13.365469
1.775	1.675	13.793127
1.775	1.725	14.250505
1.775	1.775	14.87293
1.775	1.825	15.519538
1.775	1.875	16.211303
1.775	1.925	16.826354
1.775	1.975	17.642124
1.775	2.025	17.93845
1.775	2.075	17.730873
1.775	2.125	17.392669
1.775	2.175	17.108692
1.775	2.225	16.948667
1.775	2.275	16.777002
1.775	2.325	16.779411
1.775	2.375	16.73991
1.775	2.425	16.868643
1.775	2.475	16.731785
1.775	2.525	16.650887
1.775	2.575	797.974669
1.775	2.625	797.974669
1.775	2.675	797.974669
1.775	2.725	797.974669
1.775	2.775	797.974669
1.775	2.825	5.040618
1.775	2.875	797.974669
1.775	2.925	797.974669
1.825	1.275	18.515171
1.825	1.325	15.877878
1.825	1.375	13.513411
1.825	1.425	12.329472
1.825	1.475	12.097325
1.825	1.525	12.289695
1.825	1.575	12.757194
1.825	1.625	13.232095
1.825	1.675	13.882985
1.825	1.725	14.477733
1.825	1.775	15.260713
1.825	1.825	16.056334
1.825	1.875	16.947583
1.825	1.925	17.881318
1.825	1.975	18.922991
1.825	2.025	19.578162
1.825	2.075	19.734371
1.825	2.125	19.466433
1.825	2.175	19.249527
1.825	2.225	19.141297
1.825	2.275	19.012972
1.825	2.325	19.02923
1.825	2.375	19.064808
1.825	2.425	19.147735
1.825	2.475	19.092133
1.825	2.525	18.899954
1.825	2.575	797.974669
1.825	2.625	797.974669
1.825	2.675	797.974669
1.825	2.725	797.974669
1.825	2.775	797.974669
1.825	2.825	797.974669
1.825	2.875	797.974669
1.825	2.925	797.974669
1.875	1.275	16.555254
1.875	1.325	13.302526
1.875	1.375	11.801688
1.875	1.425	11.440533
1.875	1.475	11.530572
1.875	1.525	11.859347
1.875	1.575	12.462216
1.875	1.625	13.158598
1.875	1.675	13.998725
1.875	1.725	14.813855
1.875	1.775	15.738894
1.875	1.825	16.732925
1.875	1.875	17.774381
1.875	1.925	18.97658
1.875	1.975	20.120028
1.875	2.025	21.088788
1.875	2.075	21.74355
1.875	2.125	21.661214
1.875	2.175	21.545143
1.875	2.225	21.476003
1.875	2.275	21.350834
1.875	2.325	21.420469
1.875	2.375	21.474899
1.875	2.425	21.536342
1.875	2.475	21.583654
1.875	2.525	21.642589
1.875	2.575	19.841332
1.875	2.625	797.974669
1.875	2.675	797.974669
1.875	2.725	797.974669
1.875	2.775	797.974669
1.875	2.825	797.974669
1.875	2.875	797.974669
1.875	2.925	797.974669
1.925	1.275	13.42635
1.925	1.325	10.759752
1.925	1.375	9.430027
1.925	1.425	9.471694
1.925	1.475	10.293402
1.925	1.525	11.271156
1.925	1.575	12.305468
1.925	1.625	13.204993
1.925	1.675	14.230795
1.925	1.725	15.204413
1.925	1.775	16.301291
1.925	1.825	17.48172
1.925	1.875	18.753302
1.925	1.925	20.177294
1.925	1.975	21.497525
1.925	2.025	22.777041
1.925	2.075	23.81325
1.925	2.125	23.952026
1.925	2.175	23.865696
1.925	2.225	23.807907
1.925	2.275	23.657896
1.925	2.325	23.828514
1.925	2.375	23.943909
1.925	2.425	24.020583
1.925	2.475	23.866553
1.925	2.525	23.914833
1.925	2.575	797.974669
1.925	2.625	797.974669
1.925	2.675	797.974669
1.925	2.725	797.974669
1.925	2.775	797.974669
1.925	2.825	797.974669
1.925	2.875	797.974669
1.925	2.925	797.974669
1.975	1.275	10.970089
1.975	1.325	8.346752
1.975	1.375	7.192228
1.975	1.425	7.411337
1.975	1.475	8.495801
1.975	1.525	9.96668
1.975	1.575	11.470925
1.975	1.625	12.963295
1.975	1.675	14.418666
1.975	1.725	15.796375
1.975	1.775	17.032049
1.975	1.825	18.458248
1.975	1.875	19.819196
1.975	1.925	21.3908
1.975	1.975	22.885105
1.975	2.025	24.466128
1.975	2.075	25.759713
1.975	2.125	26.248906
1.975	2.175	26.27563
1.975	2.225	26.228895
1.975	2.275	26.068929
1.975	2.325	26.142668
1.975	2.375	26.379398
1.975	2.425	26.42214
1.975	2.475	26.417872
1.975	2.525	26.448206
1.975	2.575	23.875208
1.975	2.625	797.974669
1.975	2.675	797.974669
1.975	2.725	797.974669
1.975	2.775	797.974669
1.975	2.825	797.974669
1.975	2.875	797.974669
1.975	2.925	797.974669
2.025	1.275	8.746878
2.025	1.325	6.210495
2.025	1.375	5.20737
2.025	1.425	5.600522
2.025	1.475	6.847464
2.025	1.525	8.518555
2.025	1.575	10.342836
2.025	1.625	12.316246
2.025	1.675	14.350716
2.025	1.725	16.179788
2.025	1.775	17.613737
2.025	1.825	19.310177
2.025	1.875	20.879634
2.025	1.925	22.641877
2.025	1.975	24.360327
2.025	2.025	26.099196
2.025	2.075	27.578173
2.025	2.125	28.50553
2.025	2.175	28.615907
2.025	2.225	28.643877
2.025	2.275	28.667419
2.025	2.325	28.458524
2.025	2.375	28.587838
2.025	2.425	28.620133
2.025	2.475	28.504927
2.025	2.525	28.761802
2.025	2.575	797.974669
2.025	2.625	797.974669
2.025	2.675	797.974669
2.025	2.725	797.974669
2.025	2.775	797.974669
2.025	2.825	797.974669
2.025	2.875	797.974669
2.025	2.925	797.974669
2.075	1.275	6.948995
2.075	1.325	4.485077
2.075	1.375	3.573784
2.075	1.425	4.123515
2.075	1.475	5.537251
2.075	1.525	7.330243
2.075	1.575	9.287056
2.075	1.625	11.365892
2.075	1.675	13.622512
2.075	1.725	15.801231
2.075	1.775	17.958031
2.075	1.825	20.112479
2.075	1.875	22.039008
2.075	1.925	23.910866
2.075	1.975	25.832631
2.075	2.025	27.796288
2.075	2.075	29.520576
2.075	2.125	30.753381
2.075	2.175	31.028596
2.075	2.225	31.127463
2.075	2.275	31.15216
2.075	2.325	30.990373
2.075	2.375	30.707806
2.075	2.425	31.049383
2.075	2.475	30.765884
2.075	2.525	29.75735
2.075	2.575	797.974669
2.075	2.625	797.974669
2.075	2.675	797.974669
2.075	2.725	797.974669
2.075	2.775	4.757349
2.075	2.825	797.974669
2.075	2.875	797.974669
2.075	2.925	797.974669
2.125	1.275	5.140593
2.125	1.325	2.882296
2.125	1.375	2.065993
2.125	1.425	2.772141
2.125	1.475	4.322759
2.125	1.525	6.22104
2.125	1.575	8.305416
2.125	1.625	10.443557
2.125	1.675	12.837677
2.125	1.725	15.193523
2.125	1.775	17.626121
2.125	1.825	20.158787
2.125	1.875	22.727286
2.125	1.925	25.035697
2.125	1.975	27.539254
2.125	2.025	29.681382
2.125	2.075	31.680591
2.125	2.125	32.977427
2.125	2.175	33.409441
2.125	2.225	33.523205
2.125	2.275	33.516458
2.125	2.325	33.303559
2.125	2.375	32.164979
2.125	2.425	797.974669
2.125	2.475	31.340693
2.125	2.525	797.974669
2.125	2.575	26.767658
2.125	2.625	797.974669
2.125	2.675	797.974669
2.125	2.725	797.974669
2.125	2.775	797.974669
2.125	2.825	797.974669
2.125	2.875	797.974669
2.125	2.925	797.974669
2.175	1.275	3.848382
2.175	1.325	1.645081
2.175	1.375	0.915417
2.175	1.425	1.734975
2.175	1.475	3.348553
2.175	1.525	5.365847
2.175	1.575	7.524544
2.175	1.625	9.719135
2.175	1.675	12.201283
2.175	1.725	14.625422
2.175	1.775	17.14791
2.175	1.825	19.682457
2.175	1.875	22.468322
2.175	1.925	25.129739
2.175	1.975	28.060676
2.175	2.025	30.757
2.175	2.075	33.342372
2.175	2.125	34.972704
2.175	2.175	35.544353
2.175	2.225	35.901488
2.175	2.275	35.606281
2.175	2.325	34.879301
2.175	2.375	32.530215
2.175	2.425	797.974669
2.175	2.475	31.002956
2.175	2.525	29.001016
2.175	2.575	797.974669
2.175	2.625	797.974669
2.175	2.675	797.974669
2.175	2.725	797.974669
2.175	2.775	797.974669
2.175	2.825	797.974669
2.175	2.875	797.974669
2.175	2.925	797.974669
2.225	1.275	2.54389
2.225	1.325	0.493753
2.225	1.375	-0.104919
2.225	1.425	0.766501
2.225	1.475	2.527303
2.225	1.525	4.636577
2.225	1.575	6.886401
2.225	1.625	9.176287
2.225	1.675	11.687144
2.225	1.725	14.184541
2.225	1.775	16.815596
2.225	1.825	19.419285
2.225	1.875	22.177279
2.225	1.925	24.961791
2.225	1.975	27.956354
2.225	2.025	30.917323
2.225	2.075	34.109908
2.225	2.125	36.617139
2.225	2.175	38.275571
2.225	2.225	37.421775
2.225	2.275	36.622506
2.225	2.325	797.974669
2.225	2.375	34.334809
2.225	2.425	32.12404
2.225	2.475	30.065563
2.225	2.525	797.974669
2.225	2.575	797.974669
2.225	2.625	21.873373
2.225	2.675	797.974669
2.225	2.725	797.974669
2.225	2.775	797.974669
2.225	2.825	797.974669
2.225	2.875	797.974669
2.225	2.925	797.974669
2.275	1.275	1.519957
2.275	1.325	-0.431829
2.275	1.375	-0.995907
2.275	1.425	0.010911
2.275	1.475	1.827615
2.275	1.525	4.043963
2.275	1.575	6.362339
2.275	1.625	8.731303
2.275	1.675	11.286765
2.275	1.725	13.790429
2.275	1.775	16.463508
2.275	1.825	19.144517
2.275	1.875	21.905088
2.275	1.925	24.870862
2.275	1.975	27.901245
2.275	2.025	30.776431
2.275	2.075	33.898645
2.275	2.125	35.717931
2.275	2.175	36.32793
2.275	2.225	37.360066
2.275	2.275	797.974669
2.275	2.325	36.747126
2.275	2.375	35.062247
2.275	2.425	33.820523
2.275	2.475	797.974669
2.275	2.525	29.567981
2.275	2.575	797.974669
2.275	2.625	797.974669
2.275	2.675	17.56175
2.275	2.725	797.974669
2.275	2.775	797.974669
2.275	2.825	797.974669
2.275	2.875	797.974669
2.275	2.925	797.974669
2.325	1.275	0.88601
2.325	1.325	-1.091308
2.325	1.375	-1.641009
2.325	1.425	-0.566812
2.325	1.475	1.346593
2.325	1.525	3.548683
2.325	1.575	6.000463
2.325	1.625	8.391126
2.325	1.675	11.01378
2.325	1.725	13.629305
2.325	1.775	16.325147
2.325	1.825	18.996208
2.325	1.875	21.822095
2.325	1.925	24.772738
2.325	1.975	27.871003
2.325	2.025	30.890077
2.325	2.075	33.300571
2.325	2.125	33.901041
2.325	2.175	34.856488
2.325	2.225	37.423349
2.325	2.275	38.370992
2.325	2.325	37.692093
2.325	2.375	37.369029
2.325	2.425	797.974669
2.325	2.475	32.513202
2.325	2.525	29.633442
2.325	2.575	797.974669
2.325	2.625	797.974669
2.325	2.675	797.974669
2.325	2.725	797.974669
2.325	2.775	797.974669
2.325	2.825	797.974669
2.325	2.875	797.974669
2.325	2.925	797.974669
2.375	1.275	0.166662
2.375	1.325	-1.796038
2.375	1.375	-2.279628
2.375	1.425	-1.146823
2.375	1.475	0.835535
2.375	1.525	3.068696
2.375	1.575	5.558329
2.375	1.625	8.000278
2.375	1.675	10.644491
2.375	1.725	13.287565
2.375	1.775	16.050895
2.375	1.825	18.831516
2.375	1.875	21.624548
2.375	1.925	24.518776
2.375	1.975	27.516398
2.375	2.025	30.573099
2.375	2.075	31.952774
2.375	2.125	31.973944
2.375	2.175	34.236387
2.375	2.225	36.770464
2.375	2.275	38.922072
2.375	2.325	797.974669
2.375	2.375	37.357557
2.375	2.425	36.349286
2.375	2.475	32.679213
2.375	2.525	797.974669
2.375	2.575	797.974669
2.375	2.625	797.974669
2.375	2.675	16.592744
2.375	2.725	797.974669
2.375	2.775	797.974669
2.375	2.825	797.974669
2.375	2.875	797.974669
2.375	2.925	797.974669
2.425	1.275	-0.339926
2.425	1.325	-2.333968
2.425	1.375	-2.688559
2.425	1.425	-1.49764
2.425	1.475	0.517642
2.425	1.525	2.806562
2.425	1.575	5.275049
2.425	1.625	7.807835
2.425	1.675	10.521452
2.425	1.725	13.147316
2.425	1.775	15.883776
2.425	1.825	19.104934
2.425	1.875	21.836158
2.425	1.925	24.263088
2.425	1.975	27.243319
2.425	2.025	30.043689
2.425	2.075	30.805964
2.425	2.125	31.11101
2.425	2.175	34.143987
2.425	2.225	37.149592
2.425	2.275	38.494232
2.425	2.325	38.67145
2.425	2.375	37.921231
2.425	2.425	35.244477
2.425	2.475	33.348993
2.425	2.525	28.940514
2.425	2.575	24.289226
2.425	2.625	797.974669
2.425	2.675	797.974669
2.425	2.725	9.224009
2.425	2.775	797.974669
2.425	2.825	797.974669
2.425	2.875	797.974669
2.425	2.925	797.974669
2.475	1.275	-1.034708
2.475	1.325	-2.836224
2.475	1.375	-3.159237
2.475	1.425	-1.912208
2.475	1.475	0.11736
2.475	1.525	2.414376
2.475	1.575	4.842706
2.475	1.625	7.436029
2.475	1.675	10.202172
2.475	1.725	12.751708
2.475	1.775	15.554576
2.475	1.825	18.633955
2.475	1.875	21.625817
2.475	1.925	23.864
2.475	1.975	27.145711
2.475	2.025	30.025636
2.475	2.075	30.352383
2.475	2.125	30.577634
2.475	2.175	33.81924
2.475	2.225	36.67147
2.475	2.275	37.671421
2.475	2.325	37.244417
2.475	2.375	36.9212
2.475	2.425	35.348221
2.475	2.475	32.348719
2.475	2.525	28.361382
2.475	2.575	23.620507
2.475	2.625	797.974669
2.475	2.675	797.974669
2.475	2.725	797.974669
2.475	2.775	797.974669
2.475	2.825	797.974669
2.475	2.875	797.974669
2.475	2.925	797.974669
2.525	1.275	-1.329754
2.525	1.325	-3.198824
2.525	1.375	-3.515622
2.525	1.425	-2.228143
2.525	1.475	-0.168375
2.525	1.525	2.20618
2.525	1.575	4.514606
2.525	1.625	6.93074
2.525	1.675	9.746261
2.525	1.725	12.026589
2.525	1.775	15.098287
2.525	1.825	17.402092
2.525	1.875	20.672747
2.525	1.925	23.01301
2.525	1.975	26.340185
2.525	2.025	28.585819
2.525	2.075	29.162281
2.525	2.125	29.545831
2.525	2.175	32.358498
2.525	2.225	34.671466
2.525	2.275	35.494198
2.525	2.325	35.921198
2.525	2.375	34.356733
2.525	2.425	797.974669
2.525	2.475	797.974669
2.525	2.525	797.974669
2.525	2.575	21.616465
2.525	2.625	17.017495
2.525	2.675	797.974669
2.525	2.725	797.974669
2.525	2.775	797.974669
2.525	2.825	797.974669
2.525	2.875	797.974669
2.525	2.925	797.974669
2.575	1.275	-1.762644
2.575	1.325	-3.521033
2.575	1.375	-3.810896
2.575	1.425	-2.537625
2.575	1.475	-0.475248
2.575	1.525	1.907417
2.575	1.575	4.079007
2.575	1.625	6.413379
2.575	1.675	8.658082
2.575	1.725	10.734556
2.575	1.775	797.974669
2.575	1.825	797.974669
2.575	1.875	17.67262
2.575	1.925	21.116634
2.575	1.975	24.0168
2.575	2.025	26.012654
2.575	2.075	797.974669
2.575	2.125	27.22252
2.575	2.175	29.673181
2.575	2.225	32.348248
2.575	2.275	32.67142
2.575	2.325	32.921198
2.575	2.375	797.974669
2.575	2.425	30.348219
2.575	2.475	797.974669
2.575	2.525	23.361133
2.575	2.575	797.974669
2.575	2.625	797.974669
2.575	2.675	797.974669
2.575	2.725	2.974687
2.575	2.775	797.974669
2.575	2.825	797.974669
2.575	2.875	797.974669
2.575	2.925	797.974669
2.625	1.275	-1.859712
2.625	1.325	-3.766295
2.625	1.375	-4.045911
2.625	1.425	-2.759149
2.625	1.475	-0.711051
2.625	1.525	1.642868
2.625	1.575	3.9943
2.625	1.625	797.974669
2.625	1.675	797.974669
2.625	1.725	797.974669
2.625	1.775	797.974669
2.625	1.825	797.974669
2.625	1.875	14.099617
2.625	1.925	17.116628
2.625	1.975	797.974669
2.625	2.025	21.585645
2.625	2.075	797.974669
2.625	2.125	23.649518
2.625	2.175	797.974669
2.625	2.225	797.974669
2.625	2.275	29.348201
2.625	2.325	797.974669
2.625	2.375	797.974669
2.625	2.425	797.974669
2.625	2.475	797.974669
2.625	2.525	797.974669
2.625	2.575	797.974669
2.625	2.625	10.017061
2.625	2.675	797.974669
2.625	2.725	797.974669
2.625	2.775	797.974669
2.625	2.825	797.974669
2.625	2.875	797.974669
2.625	2.925	797.974669
2.675	1.275	-2.317616
2.675	1.325	-4.008232
2.675	1.375	-4.281501
2.675	1.425	-2.971217
2.675	1.475	-0.89386
2.675	1.525	1.455688
2.675	1.575	3.815693
2.675	1.625	6.118032
2.675	1.675	797.974669
2.675	1.725	3.576794
2.675	1.775	797.974669
2.675	1.825	6.255949
2.675	1.875	9.099617
2.675	1.925	797.974669
2.675	1.975	15.016793
2.675	2.025	797.974669
2.675	2.075	797.974669
2.675	2.125	797.974669
2.675	2.175	21.349963
2.675	2.225	797.974669
2.675	2.275	797.974669
2.675	2.325	24.3482
2.675	2.375	797.974669
2.675	2.425	797.974669
2.675	2.475	18.348708
2.675	2.525	797.974669
2.675	2.575	797.974669
2.675	2.625	797.974669
2.675	2.675	797.974669
2.675	2.725	797.974669
2.675	2.775	797.974669
2.675	2.825	797.974669
2.675	2.875	797.974669
2.675	2.925	797.974669
2.725	1.275	-2.297925
2.725	1.325	-4.234384
2.725	1.375	-4.465663
2.725	1.425	-3.116124
2.725	1.475	-1.030022
2.725	1.525	1.344474
2.725	1.575	3.797942
2.725	1.625	6.432325
2.725	1.675	797.974669
2.725	1.725	797.974669
2.725	1.775	797.974669
2.725	1.825	797.974669
2.725	1.875	797.974669
2.725	1.925	797.974669
2.725	1.975	797.974669
2.725	2.025	797.974669
2.725	2.075	12.016108
2.725	2.125	797.974669
2.725	2.175	797.974669
2.725	2.225	797.974669
2.725	2.275	18.348201
2.725	2.325	797.974669
2.725	2.375	797.974669
2.725	2.425	797.974669
2.725	2.475	797.974669
2.725	2.525	797.974669
2.725	2.575	797.974669
2.725	2.625	797.974669
2.725	2.675	797.974669
2.725	2.725	797.974669
2.725	2.775	797.974669
2.725	2.825	797.974669
2.725	2.875	797.974669
2.725	2.925	797.974669
2.775	1.275	-2.64026
2.775	1.325	-4.4305
2.775	1.375	-4.672275
2.775	1.425	-3.320817
2.775	1.475	-1.234152
2.775	1.525	1.199235
2.775	1.575	3.59646
2.775	1.625	797.974669
2.775	1.675	797.974669
2.775	1.725	797.974669
2.775	1.775	797.974669
2.775	1.825	797.974669
2.775	1.875	797.974669
2.775	1.925	797.974669
2.775	1.975	797.974669
2.775	2.025	797.974669
2.775	2.075	5.016108
2.775	2.125	797.974669
2.775	2.175	797.974669
2.775	2.225	797.974669
2.775	2.275	797.974669
2.775	2.325	797.974669
2.775	2.375	797.974669
2.775	2.425	797.974669
2.775	2.475	797.974669
2.775	2.525	797.974669
2.775	2.575	797.974669
2.775	2.625	797.974669
2.775	2.675	797.974669
2.775	2.725	797.974669
2.775	2.775	797.974669
2.775	2.825	797.974669
2.775	2.875	797.974669
2.775	2.925	797.974669
2.825	1.275	-2.748926
2.825	1.325	-4.587266
2.825	1.375	-4.81416
2.825	1.425	-3.4866
2.825	1.475	-1.345247
2.825	1.525	1.063485
2.825	1.575	3.576658
2.825	1.625	5.701792
2.825	1.675	797.974669
2.825	1.725	797.974669
2.825	1.775	797.974669
2.825	1.825	797.974669
2.825	1.875	797.974669
2.825	1.925	797.974669
2.825	1.975	797.974669
2.825	2.025	797.974669
2.825	2.075	797.974669
2.825	2.125	797.974669
2.825	2.175	797.974669
